Area_SqFt,Bedrooms,Bathrooms,Location,Year_Built,Parking,Floors,Amenities,Price
4368.0,6,5.0,Suburbs,2001.0,No,3,Standard,108656069.3541266
7840.0,3,2.5,Suburbs,2021.0,No,4,Basic,140358891.4447903
6360.0,6,5.0,Uptown,1977.0,No,1,Basic,128895374.39729021
2761.0,6,5.0,Downtown,1961.0,Yes,2,Standard,87552681.03424446
3859.0,5,5.0,Downtown,2012.0,Yes,1,Basic,102437856.79424463
7930.0,5,4.5,Rural,1964.0,Yes,1,Standard,138498006.31912905
4951.0,1,1.0,Downtown,1990.0,Yes,4,Standard,102876422.78774369
5014.0,5,5.0,Uptown,1966.0,Yes,1,Basic,108189335.25683469
2444.0,3,4.0,Suburbs,1996.0,No,1,Basic,63349827.39595561
7793.0,3,4.0,Downtown,1992.0,Yes,1,Standard,162210882.85457882
6546.0,2,2.0,Downtown,1980.0,Yes,2,Basic,129327870.79494178
4658.0,5,5.0,Suburbs,2018.0,Yes,4,Luxury,120809551.50107242
3063.0,4,4.0,Suburbs,1997.0,Yes,2,Standard,81835869.11260253
3201.0,1,1.5,Suburbs,1969.0,Yes,4,Basic,68712152.00205503
2274.0,4,4.0,Suburbs,1982.0,No,1,Standard,67186395.79442969
1324.0,5,4.0,Uptown,1996.0,Yes,1,Standard,63365408.253688246
4419.0,3,2.5,Uptown,1967.0,Yes,3,Luxury,102623829.7414889
931.0,2,1.5,Downtown,1955.0,No,3,Standard,45626762.62863977
1422.0,4,4.0,Rural,2011.0,No,4,Standard,57379108.46698229
1645.0,6,5.0,Downtown,2000.0,No,2,Standard,80217084.12277472
3475.0,6,5.0,Suburbs,1964.0,Yes,2,Standard,88956804.62134637
2267.0,4,3.5,Uptown,1954.0,Yes,1,Standard,66518352.64110137
4237.0,5,5.0,Suburbs,1985.0,No,4,Standard,102030203.5535394
3734.0,2,2.0,Suburbs,2022.0,Yes,1,Basic,82813263.49204196
4241.0,4,4.0,Suburbs,2005.0,Yes,4,Standard,100492863.88967468
6088.0,2,1.5,Waterfront,1960.0,No,4,Standard,134497452.2352572
1947.0,3,3.0,Downtown,2024.0,Yes,2,Basic,69457797.10561377
2625.0,2,2.0,Rural,2004.0,Yes,4,Luxury,70814895.94671153
4351.0,4,4.0,Uptown,2012.0,No,2,Basic,100502505.8103424
4957.0,2,1.0,Rural,2018.0,Yes,3,Standard,91663448.58971544
538.0,3,3.0,Downtown,1989.0,No,4,Basic,48027571.59985683
6199.0,1,1.0,Downtown,1994.0,Yes,2,Basic,119425863.87774086
4703.0,6,5.0,Downtown,1984.0,Yes,3,Standard,118918501.19260646
2659.0,1,1.5,Suburbs,1996.0,No,1,Standard,60940403.40307497
2453.0,1,2.0,Downtown,2024.0,Yes,1,Luxury,80523454.4866867
6116.0,1,1.5,Suburbs,1956.0,Yes,3,Standard,105240304.59685218
2031.0,2,2.5,Uptown,1996.0,No,2,Standard,62574697.99894333
5968.0,4,4.0,Rural,2010.0,Yes,2,Basic,114439640.33426479
1270.0,5,5.0,Suburbs,2025.0,Yes,4,Standard,69696540.04618314
5429.0,3,3.0,Rural,1961.0,Yes,3,Standard,101916297.52238485
5899.0,2,2.0,Suburbs,2010.0,Yes,3,Standard,111929416.94018774
,3,3.0,Downtown,1955.0,Yes,1,Basic,96802596.74605407
1195.0,4,4.5,Suburbs,2016.0,No,3,Standard,60994521.36376457
900.0,6,5.0,Suburbs,1984.0,Yes,2,Basic,52461935.217402354
1620.0,1,1.0,Suburbs,1989.0,Yes,3,Standard,46231317.29766715
4152.0,2,2.0,Downtown,1971.0,Yes,3,Standard,91777417.5654039
2213.0,1,1.0,Rural,2016.0,Yes,2,Standard,51893030.172986075
1045.0,2,1.5,Uptown,1991.0,Yes,3,Basic,44763055.8061423
5703.0,6,5.0,Rural,1986.0,Yes,1,Standard,113869557.0182436
4017.0,5,5.0,Uptown,2006.0,No,2,Basic,99757437.39124674
2908.0,1,1.0,Downtown,2023.0,Yes,4,Standard,76265179.4518329
3583.0,2,2.5,Suburbs,1996.0,No,2,Standard,74881850.2579395
7238.0,2,1.5,Waterfront,1960.0,Yes,1,Basic,147039226.3987732
1188.0,5,4.5,Downtown,1962.0,No,2,Standard,61581014.02921945
3211.0,2,2.5,Rural,2003.0,No,1,Standard,65578518.9058619
2537.0,3,3.5,Uptown,1957.0,Yes,4,Basic,69392812.95639189
4523.0,2,2.0,Downtown,1980.0,Yes,3,Standard,99493885.54238378
7438.0,4,5.0,Rural,1986.0,No,1,Standard,132205507.92103925
2782.0,5,5.0,Uptown,1958.0,No,2,Standard,79114049.26978266
6820.0,2,1.5,Suburbs,1981.0,Yes,4,Standard,122975655.56121393
3845.0,6,5.0,Suburbs,1998.0,Yes,4,Standard,103133500.53756306
3771.0,4,3.5,Rural,1966.0,Yes,2,Standard,79824856.8173998
2834.0,3,3.0,Suburbs,1962.0,Yes,3,Standard,70937141.20918985
4402.0,3,3.0,Downtown,2010.0,No,3,Standard,105990596.17669171
4800.0,1,1.0,Suburbs,1954.0,Yes,1,Basic,78683996.56618339
4565.0,3,3.0,Downtown,1971.0,Yes,3,Basic,102081620.08823021
2476.0,1,1.0,Uptown,1996.0,Yes,3,Standard,65738875.70148347
,6,5.0,Downtown,1997.0,Yes,2,Basic,60502064.630054
7560.0,4,3.5,Suburbs,2010.0,Yes,1,Luxury,145421764.75057867
5972.0,1,1.0,Suburbs,1974.0,Yes,4,Basic,102571492.77203998
638.0,4,3.5,Suburbs,1990.0,No,3,Luxury,55333915.758815184
6136.0,2,2.0,Downtown,2012.0,Yes,4,Standard,132687247.2014738
700.0,2,2.0,Uptown,1957.0,Yes,4,Basic,38329832.946551226
1706.0,3,3.5,Rural,1953.0,Yes,4,Standard,51623422.343058825
5743.0,3,3.0,Suburbs,1965.0,No,1,Standard,105392532.82599665
2826.0,2,3.0,Rural,2005.0,Yes,1,Basic,62985879.27833268
3615.0,1,1.0,Waterfront,2021.0,No,2,Luxury,113113696.98609465
3869.0,5,5.0,Downtown,1971.0,Yes,4,Luxury,108643273.85604368
3759.0,3,3.5,Suburbs,1975.0,No,1,Standard,82181548.64267813
2292.0,6,5.0,Waterfront,1953.0,Yes,4,Standard,95201804.10658099
6011.0,6,5.0,Uptown,2007.0,Yes,2,Basic,128698770.76297706
2019.0,3,3.0,Suburbs,2006.0,Yes,1,Standard,63540037.3005649
858.0,3,4.0,Downtown,1953.0,Yes,1,Standard,49536817.2795619
4187.0,1,1.0,Suburbs,1996.0,Yes,4,Standard,82528535.11261152
3308.0,1,1.0,Uptown,1957.0,Yes,4,Standard,74302707.4969067
4006.0,5,5.0,Uptown,1964.0,Yes,4,Standard,101577944.2487512
5538.0,1,1.0,Rural,2014.0,Yes,3,Standard,94819082.7667729
7280.0,6,5.0,Suburbs,1978.0,No,4,Basic,139120071.02638924
4697.0,3,3.5,Downtown,1960.0,Yes,2,Standard,104050163.03097935
5676.0,5,4.0,Suburbs,1992.0,Yes,3,Standard,119384267.07591592
960.0,2,1.5,Uptown,2015.0,No,1,Basic,42125962.44384788
7471.0,1,1.0,Uptown,2020.0,Yes,1,Standard,129923221.39915578
7968.0,4,3.5,Suburbs,2026.0,No,1,Basic,141617205.49741265
5632.0,6,5.0,Downtown,1993.0,Yes,4,Standard,139962103.3604992
5043.0,1,1.0,Downtown,1973.0,No,3,Basic,96414284.68039036
2565.0,5,5.0,Suburbs,1971.0,Yes,1,Basic,73080966.08289042
7463.0,5,5.0,Rural,1996.0,Yes,1,Luxury,146006664.44826928
4144.0,6,5.0,Downtown,1959.0,Yes,3,Basic,103877921.88999414
1214.0,6,5.0,Rural,1950.0,Yes,4,Basic,53935528.87051604
3317.0,2,1.5,Suburbs,1964.0,Yes,3,Standard,72815804.6143973
1025.0,6,5.0,Suburbs,1994.0,Yes,2,Basic,58574398.772728875
6495.0,5,5.0,Uptown,1974.0,Yes,1,Basic,128832460.62986076
3396.0,3,3.0,Rural,1987.0,Yes,2,Basic,70671932.66945082
7811.0,1,1.0,Suburbs,1961.0,Yes,3,Basic,124915329.90397514
2140.0,6,5.0,Uptown,1999.0,No,1,Basic,75572479.71230598
1865.0,6,5.0,Suburbs,1966.0,Yes,2,Standard,72838129.5838936
1062.0,5,5.0,Suburbs,1962.0,No,1,Basic,49179602.631128795
4350.0,5,5.0,Downtown,1980.0,Yes,1,Standard,109229317.25296615
1454.0,1,1.0,Suburbs,1965.0,No,4,Standard,42922747.02868052
4768.0,5,5.0,Suburbs,1972.0,Yes,4,Luxury,114866188.82305008
4397.0,2,2.0,Suburbs,1960.0,Yes,3,Basic,83904859.0476425
2795.0,4,4.0,Uptown,1995.0,No,3,Standard,81075271.55156797
5146.0,3,2.0,Suburbs,1995.0,Yes,4,Basic,103588497.94438076
879.0,2,3.0,Suburbs,1993.0,No,2,Basic,39183771.84162233
725.0,3,4.0,Suburbs,1999.0,Yes,1,Basic,44068918.99456741
6289.0,1,1.0,Uptown,2022.0,Yes,2,Basic,115169341.72043839
3691.0,1,2.0,Uptown,1995.0,Yes,3,Standard,82183995.84480615
4525.0,5,4.0,Downtown,1966.0,Yes,3,Standard,108438135.72504768
3951.0,3,4.0,Uptown,1975.0,No,4,Basic,91812151.7151582
1487.0,6,5.0,Uptown,2002.0,Yes,2,Luxury,77750114.42113714
5685.0,6,5.0,Suburbs,1975.0,Yes,3,Standard,123906716.44416314
2091.0,6,5.0,Downtown,1997.0,Yes,1,Basic,82658411.61096264
3438.0,6,5.0,Suburbs,1997.0,Yes,3,Standard,95580662.49541458
4278.0,6,5.0,Uptown,1968.0,Yes,3,Standard,106226758.78485976
,6,5.0,Rural,1961.0,Yes,1,Standard,130734478.14643413
1022.0,6,5.0,Downtown,1954.0,Yes,1,Basic,59940476.98946065
5654.0,2,2.5,Suburbs,1995.0,Yes,4,Basic,108223343.707135
5040.0,3,3.0,Uptown,1955.0,No,1,Standard,98185534.8781486
4500.0,5,5.0,Suburbs,1970.0,Yes,3,Luxury,113397683.95327452
4323.0,3,3.5,Suburbs,1984.0,Yes,2,Luxury,101298481.67090732
5525.0,1,1.0,Waterfront,2005.0,Yes,3,Standard,125743561.63433732
6593.0,3,3.5,Rural,1951.0,Yes,1,Basic,105758940.46940893
3838.0,5,5.0,Suburbs,2016.0,No,4,Standard,101300970.08102086
1448.0,4,4.5,Rural,1954.0,No,2,Standard,45601229.55424794
7811.0,5,5.0,Rural,1983.0,Yes,2,Basic,137166202.07309532
4202.0,3,4.0,Rural,1967.0,Yes,1,Basic,83272752.08611688
6671.0,6,5.0,Suburbs,1977.0,No,1,Basic,128622246.25545648
7795.0,2,2.0,Suburbs,1975.0,Yes,1,Standard,132709457.91322088
5331.0,6,5.0,Suburbs,2021.0,Yes,2,Standard,121161460.91808522
633.0,3,4.0,Rural,1977.0,No,3,Basic,35309478.381247416
3447.0,2,2.5,Rural,1993.0,Yes,2,Basic,70644544.7791929
5967.0,3,2.5,Suburbs,1957.0,No,4,Luxury,114376137.47746961
615.0,2,1.0,Downtown,2003.0,Yes,1,Basic,40167871.30809284
4143.0,3,2.0,Rural,1979.0,Yes,1,Standard,78371612.17608294
1908.0,6,5.0,Rural,1972.0,No,4,Standard,66547609.817564644
2485.0,3,4.0,Rural,1970.0,No,1,Basic,55565573.64556278
4097.0,2,1.5,Suburbs,1955.0,Yes,2,Standard,77583472.98340532
3314.0,3,3.0,Downtown,2025.0,No,4,Basic,88718899.64695352
7287.0,6,5.0,Rural,,Yes,2,Standard,133483727.25481288
664.0,6,5.0,Suburbs,1968.0,Yes,2,,54458736.33610271
4214.0,2,2.5,Downtown,1962.0,Yes,2,Basic,91427248.87000242
2431.0,4,5.0,Uptown,1980.0,Yes,4,Basic,75537009.68893301
2944.0,2,1.5,Downtown,1967.0,Yes,4,Luxury,82300676.11513218
6168.0,1,1.0,Rural,1986.0,Yes,2,Basic,96283777.73134169
4536.0,2,1.5,Downtown,1982.0,No,2,Standard,95757138.5749346
6327.0,1,1.0,Waterfront,1996.0,No,1,Basic,127581882.28773054
855.0,2,2.0,Suburbs,2006.0,Yes,2,Standard,44023632.69114301
7378.0,3,2.0,Downtown,1966.0,Yes,2,Standard,145961935.4529024
3479.0,2,2.0,Rural,1978.0,Yes,2,Standard,69316699.3888616
6276.0,3,3.5,Suburbs,1956.0,Yes,4,Luxury,125927221.06743437
3561.0,1,2.0,Downtown,2005.0,No,3,Standard,84260084.09896897
7490.0,6,5.0,Uptown,2016.0,Yes,2,Standard,154158106.98900706
7906.0,1,1.5,Uptown,1964.0,Yes,3,Basic,131712006.68246996
7509.0,2,1.5,Uptown,1959.0,Yes,1,Standard,126508004.446111
4723.0,5,4.0,Waterfront,2014.0,Yes,1,Standard,127566096.25408785
6172.0,3,3.5,Rural,2007.0,No,4,Basic,113496230.03914192
4588.0,2,1.0,Downtown,2014.0,Yes,3,Standard,98921665.81451067
6397.0,4,4.5,Uptown,2000.0,Yes,3,Standard,134030947.7473174
3489.0,4,4.0,Downtown,1989.0,Yes,3,Standard,92639647.69157231
5610.0,2,2.0,Suburbs,2020.0,Yes,2,Basic,104291321.92609338
1887.0,3,3.0,Downtown,2019.0,Yes,3,Luxury,77842961.4249124
5179.0,6,5.0,Uptown,2005.0,Yes,3,Basic,121234253.57356587
1189.0,5,5.0,Downtown,2003.0,Yes,3,Basic,69762241.04129346
2263.0,2,2.0,Suburbs,1968.0,No,3,Standard,56319269.438631654
5083.0,3,3.5,Rural,1988.0,Yes,2,Basic,93903180.282477
4033.0,6,5.0,Downtown,2018.0,Yes,2,Basic,109195075.04384008
6448.0,3,3.0,Rural,1992.0,Yes,2,Basic,107924988.39787456
1462.0,2,2.5,Uptown,2011.0,Yes,4,Standard,62084259.524082065
4322.0,6,5.0,Uptown,1964.0,Yes,2,Standard,105030004.16332051
2474.0,5,4.0,Suburbs,1985.0,No,2,Luxury,81558469.23896629
6406.0,4,4.0,Suburbs,1955.0,Yes,3,Basic,118266686.44009334
1800.0,6,5.0,Rural,2019.0,Yes,4,Luxury,78180646.80843624
3274.0,6,5.0,Suburbs,2021.0,Yes,2,Basic,91088146.05355945
780.0,5,5.0,Suburbs,2022.0,Yes,4,Standard,63005670.67126703
4991.0,3,3.5,Downtown,1950.0,Yes,3,Standard,111527077.1083066
2348.0,6,5.0,Uptown,1970.0,Yes,3,Basic,78277528.5291911
5072.0,2,2.5,Waterfront,1952.0,Yes,1,Basic,109720686.2979782
2146.0,4,5.0,Suburbs,1961.0,Yes,1,Basic,64622339.528912246
2345.0,6,5.0,Downtown,1984.0,Yes,4,Standard,87560457.78539687
7708.0,3,3.5,Waterfront,1991.0,Yes,4,,170163779.54409784
2319.0,5,5.0,Downtown,1992.0,Yes,2,Basic,83145626.1831286
4296.0,2,1.5,Suburbs,2005.0,Yes,2,Standard,87589572.62166446
1131.0,6,5.0,Downtown,2011.0,Yes,2,Basic,70908912.5278698
1581.0,6,5.0,Downtown,2012.0,Yes,4,,81469829.41512993
4384.0,2,1.5,Suburbs,1960.0,Yes,2,Basic,81151787.75890893
6293.0,2,3.0,Downtown,2025.0,Yes,1,Basic,131535206.2192111
6090.0,2,2.0,Downtown,1955.0,Yes,3,Basic,117589628.75015974
1515.0,1,1.0,Downtown,1977.0,No,1,Standard,50908763.01065117
4307.0,6,5.0,Suburbs,2001.0,No,3,Luxury,111727035.53480096
1974.0,1,1.0,Uptown,1985.0,No,4,Standard,53887243.13135961
5254.0,1,1.0,Suburbs,1967.0,Yes,1,Luxury,97171957.43455058
2323.0,4,5.0,Waterfront,1980.0,No,3,Standard,90094911.83678524
3986.0,3,3.5,Rural,2013.0,Yes,1,Basic,83891210.26560184
5691.0,2,2.0,Downtown,1997.0,Yes,1,Basic,116546425.51010935
905.0,6,5.0,Uptown,1952.0,Yes,2,Standard,57888532.68262516
4103.0,1,1.5,Rural,2014.0,Yes,4,Standard,79708251.06789124
4549.0,5,4.5,Downtown,1994.0,Yes,1,Luxury,118749202.05976658
1029.0,6,5.0,Downtown,1972.0,Yes,3,Basic,64532808.39608024
3839.0,5,5.0,Suburbs,2004.0,Yes,3,Standard,100949875.3397087
2675.0,2,3.0,Suburbs,1985.0,Yes,2,Luxury,72187694.92913854
5626.0,2,2.5,Uptown,1989.0,No,1,Luxury,114991313.06173666
1071.0,3,3.0,Downtown,1975.0,Yes,3,Standard,53092463.72879064
1012.0,3,3.5,Uptown,1979.0,Yes,2,Standard,54282292.680988766
597.0,2,2.5,Downtown,1959.0,No,3,Luxury,48532827.62383171
1394.0,2,2.5,Suburbs,1980.0,No,3,Basic,45967368.06661289
905.0,4,4.5,Suburbs,2011.0,Yes,2,Basic,56086007.718742676
4127.0,6,5.0,Downtown,1988.0,Yes,3,Standard,111580054.9051064
6869.0,2,1.5,Suburbs,2009.0,Yes,2,Basic,119082905.08621737
1504.0,3,3.5,Downtown,2000.0,Yes,2,Standard,66236347.53738362
1562.0,5,5.0,Waterfront,2008.0,No,4,Basic,85245214.5318572
1960.0,6,5.0,Uptown,2007.0,Yes,3,Basic,77929375.17979635
3673.0,1,1.0,Suburbs,1993.0,No,1,Standard,69987338.14796647
3956.0,1,1.0,Suburbs,1958.0,No,4,Standard,72140466.18520667
2785.0,4,3.5,Uptown,1951.0,Yes,2,Basic,75322264.17609537
1386.0,2,1.0,Uptown,1957.0,No,1,Luxury,46700975.71142125
,5,5.0,Downtown,2001.0,Yes,4,Luxury,148052501.6306333
5627.0,2,2.0,Uptown,1970.0,No,2,Basic,101020099.83551624
2975.0,5,5.0,Downtown,2004.0,No,2,Basic,87616167.63622388
6948.0,3,3.5,Suburbs,1988.0,Yes,3,Luxury,136321580.67981723
2477.0,3,3.0,Suburbs,1974.0,Yes,3,Basic,66229187.64686554
1209.0,6,5.0,Suburbs,1985.0,Yes,1,Standard,62170614.07359694
3551.0,3,2.5,Suburbs,1993.0,Yes,1,Luxury,88337847.49249464
6934.0,3,2.5,Downtown,1979.0,No,1,Standard,138175306.96268287
7564.0,1,1.5,Uptown,1971.0,Yes,1,Standard,127623835.74833104
,6,5.0,Uptown,1979.0,Yes,1,Basic,71089770.30024874
6272.0,6,5.0,Uptown,1982.0,Yes,2,Basic,131687682.48623353
7740.0,4,4.0,Uptown,1989.0,Yes,3,Standard,147035964.97828674
7591.0,3,3.5,Suburbs,1952.0,No,4,Standard,135080206.9307565
6043.0,4,4.0,Suburbs,1986.0,No,4,Basic,116420269.04265903
6742.0,5,5.0,Rural,1950.0,No,1,Luxury,124613998.64852309
4443.0,6,5.0,Suburbs,2001.0,No,3,Basic,105621383.93552122
4723.0,2,2.5,Rural,1984.0,Yes,1,,85318417.21359006
3137.0,6,5.0,Downtown,1953.0,No,4,Luxury,98060786.65835002
6698.0,5,4.5,Suburbs,2020.0,Yes,3,Basic,133749770.01950932
2398.0,3,2.5,Suburbs,1956.0,Yes,2,Standard,61068555.28346443
4068.0,1,1.0,Waterfront,1975.0,No,3,Standard,97810277.64462453
4778.0,5,5.0,Downtown,1983.0,Yes,2,Luxury,125441316.42828059
2431.0,3,2.0,Suburbs,2020.0,Yes,3,Standard,69267874.51017529
7167.0,6,5.0,Downtown,1967.0,No,1,Basic,152091527.29941565
536.0,1,1.0,Uptown,2003.0,Yes,3,Standard,40474726.80272829
7730.0,3,2.5,Rural,1950.0,Yes,4,,124461254.14102969
1185.0,5,5.0,Downtown,1991.0,No,3,Luxury,75296538.84744069
5939.0,4,3.0,Rural,1988.0,Yes,1,Basic,105517894.54268432
7055.0,4,4.0,Downtown,1973.0,Yes,3,Basic,147608925.47043207
7931.0,1,1.0,Downtown,1971.0,Yes,3,Luxury,156737270.24747804
7745.0,5,5.0,Downtown,1952.0,Yes,2,Basic,160347504.5099216
5609.0,4,3.5,Suburbs,2004.0,Yes,3,Standard,118827943.44459273
5136.0,4,3.5,Suburbs,2020.0,Yes,3,Standard,114605184.90204647
4623.0,5,5.0,Suburbs,1966.0,Yes,3,Standard,103449711.91339462
3004.0,4,4.5,Downtown,1965.0,Yes,4,,85993664.25802389
5023.0,4,4.0,Waterfront,2008.0,No,4,Basic,131339543.29231156
6369.0,3,3.5,Downtown,1987.0,Yes,1,Basic,131977302.40083008
6277.0,2,2.0,Rural,1965.0,Yes,3,Standard,104108736.19339006
3311.0,6,5.0,Rural,1992.0,Yes,4,Standard,88032803.51589234
1097.0,6,5.0,Suburbs,2005.0,No,4,Standard,66686309.492686
5128.0,5,5.0,Downtown,1963.0,Yes,1,Basic,116652957.37586844
6696.0,2,3.0,Suburbs,2004.0,Yes,4,Basic,123172173.10347444
7529.0,3,2.5,Uptown,1977.0,Yes,4,Standard,137227629.92631915
5115.0,4,3.0,Suburbs,2009.0,No,2,Basic,105779166.40717007
6754.0,2,2.0,Downtown,2015.0,Yes,3,Luxury,150518427.86332133
4314.0,6,5.0,Rural,1987.0,No,2,Standard,97422988.45126477
4109.0,3,3.0,Uptown,2018.0,Yes,1,Standard,99460855.15748785
3051.0,1,1.0,Suburbs,1991.0,Yes,1,Luxury,69463870.81822191
3419.0,4,4.0,Suburbs,1961.0,Yes,4,Basic,80883526.37532401
4687.0,5,5.0,Uptown,1996.0,Yes,4,Standard,112466528.25826846
524.0,6,5.0,Rural,1960.0,No,3,Standard,44049838.24014044
3423.0,1,2.0,Uptown,2024.0,Yes,4,Basic,80472536.98903799
3787.0,6,5.0,Suburbs,1989.0,Yes,3,Basic,98780275.63496312
1318.0,5,5.0,Downtown,2018.0,Yes,1,Basic,68675367.32648416
7766.0,4,4.0,Suburbs,1998.0,Yes,3,Basic,143467000.08093843
6364.0,2,2.5,Downtown,1992.0,Yes,3,Basic,131438079.64460456
7410.0,6,5.0,Downtown,2019.0,No,2,Basic,163893546.12339446
4781.0,4,4.0,Rural,2011.0,No,1,Basic,93041907.92776126
6570.0,6,5.0,Rural,1980.0,Yes,3,Standard,127379727.1593176
4582.0,2,2.0,Suburbs,1981.0,No,2,Basic,84716055.15400493
5116.0,6,5.0,Suburbs,2003.0,No,1,Basic,112447688.74813469
3677.0,5,5.0,Waterfront,2017.0,Yes,4,Basic,117961703.73823538
3243.0,4,3.5,Downtown,1969.0,No,1,Standard,81163318.93238755
2954.0,2,2.0,Suburbs,2026.0,No,4,Standard,74736226.79385667
5284.0,3,3.5,Waterfront,2013.0,No,3,Basic,131999281.31221944
5845.0,1,1.0,Downtown,1985.0,Yes,1,Basic,113453032.43815255
6559.0,5,5.0,Uptown,2016.0,Yes,4,Basic,138055052.12457293
2505.0,5,4.5,Suburbs,1960.0,Yes,1,Luxury,78761434.26209447
659.0,1,2.0,Suburbs,1966.0,No,2,Standard,34597655.47063603
6271.0,5,5.0,Downtown,1959.0,Yes,1,Basic,134744438.67733908
2897.0,5,4.5,Suburbs,2017.0,No,2,Standard,84369918.91584003
6475.0,4,3.5,Uptown,2018.0,Yes,4,Basic,132652586.98438346
2738.0,6,5.0,Downtown,1959.0,Yes,2,Luxury,93650804.06687135
3458.0,6,5.0,Rural,1966.0,Yes,2,Basic,78306171.52503374
2601.0,5,4.5,Rural,1961.0,Yes,3,Standard,68622139.9498239
7256.0,4,4.0,Suburbs,1956.0,Yes,4,Basic,132254107.90381952
1643.0,6,5.0,Downtown,1950.0,No,3,Standard,71267981.7664235
4500.0,2,2.0,Downtown,1983.0,No,3,Basic,93638661.45624313
1677.0,2,2.5,Suburbs,2007.0,Yes,1,Basic,54437069.18403378
3057.0,2,2.0,Downtown,2006.0,Yes,2,Luxury,85113073.56365415
6199.0,5,5.0,Suburbs,1958.0,Yes,3,Luxury,132479997.15441121
843.0,6,5.0,Suburbs,1980.0,Yes,4,Basic,54634686.22187875
1757.0,1,1.5,Suburbs,2023.0,Yes,1,Standard,51639135.700420976
4653.0,1,1.0,Suburbs,2009.0,Yes,2,Standard,89291660.50290212
4499.0,3,3.0,Rural,2003.0,No,1,Standard,86343613.7870682
5411.0,3,4.0,Downtown,1960.0,Yes,2,Basic,114778471.21653444
6776.0,3,2.5,Suburbs,2023.0,Yes,1,Standard,124434229.3479176
7730.0,3,2.5,Suburbs,2003.0,Yes,3,Luxury,147283387.97375754
2136.0,5,5.0,Downtown,1989.0,Yes,1,Standard,80591401.56499162
1145.0,5,5.0,Downtown,1999.0,Yes,1,Luxury,75180736.08146788
6308.0,3,3.0,Downtown,2019.0,Yes,4,Standard,140216163.691908
3505.0,4,4.0,Uptown,1976.0,Yes,1,Luxury,93199579.56088579
6167.0,2,3.0,Uptown,1961.0,No,1,Basic,108875388.80351523
6147.0,3,3.0,Rural,2026.0,No,1,Basic,107335090.46262255
6674.0,2,2.5,Downtown,1974.0,Yes,2,Basic,129148453.40503447
6540.0,4,3.5,Downtown,1995.0,Yes,2,Standard,143718272.3760282
736.0,2,2.0,Suburbs,2014.0,Yes,2,Standard,42638872.42297437
2639.0,1,1.0,Suburbs,1979.0,Yes,3,Basic,58292014.08410906
7126.0,6,5.0,Downtown,1973.0,Yes,3,Basic,155687397.59052485
6370.0,5,5.0,Suburbs,2026.0,Yes,4,Basic,133130750.34209526
1291.0,1,1.0,Uptown,2015.0,Yes,3,Standard,50987627.2020068
3261.0,3,3.0,Downtown,1959.0,Yes,3,Basic,80060992.34694788
2138.0,4,4.0,Downtown,1990.0,Yes,3,Standard,76256058.99906778
1474.0,6,5.0,Downtown,1999.0,Yes,1,Standard,75067797.26671411
567.0,1,1.5,Suburbs,2007.0,No,1,Luxury,39010417.792736486
3029.0,2,2.5,Suburbs,1983.0,No,3,Standard,70576181.73538886
6201.0,5,5.0,Uptown,2019.0,No,4,Standard,136130129.61768937
7627.0,6,5.0,Uptown,1966.0,Yes,1,Luxury,156299272.9269471
2060.0,6,5.0,Waterfront,1984.0,Yes,4,Standard,95834793.2509628
5233.0,4,3.5,Suburbs,2012.0,Yes,2,Standard,111471944.5123697
3331.0,2,2.0,Suburbs,1996.0,No,1,Basic,68360882.53313613
6381.0,6,5.0,Uptown,2008.0,No,4,Standard,138472928.6238971
6185.0,5,5.0,Downtown,2007.0,No,1,Basic,139033874.6477633
1811.0,2,1.0,Uptown,1967.0,Yes,4,Basic,49901103.78192437
5228.0,2,3.0,Suburbs,1985.0,No,2,Standard,98584713.71555343
1438.0,3,2.0,Rural,2009.0,Yes,1,Standard,44931153.46169242
4453.0,6,5.0,Downtown,2019.0,No,4,Basic,115827774.65609886
7954.0,4,3.5,Downtown,1961.0,Yes,2,Basic,161342361.8945347
4411.0,5,5.0,Suburbs,1964.0,No,2,Standard,98204961.23859954
1204.0,4,4.0,Downtown,1956.0,Yes,4,Standard,61753282.29006897
1161.0,1,1.0,Suburbs,2016.0,Yes,1,Basic,39410393.623574965
1037.0,2,1.0,Rural,1977.0,Yes,1,Luxury,37064177.66685255
7109.0,4,4.0,Waterfront,2004.0,No,3,Luxury,184708097.09581935
5326.0,6,5.0,Downtown,1990.0,Yes,3,Standard,129947842.26163843
4229.0,5,5.0,Downtown,2021.0,No,4,Standard,116201483.38551357
6616.0,2,2.0,Uptown,2008.0,No,3,Basic,118547539.0926581
7573.0,2,2.5,Downtown,1990.0,Yes,4,Standard,157219447.1747033
6190.0,2,2.0,Suburbs,1986.0,Yes,4,Standard,113386448.94861689
2470.0,5,4.5,Downtown,1952.0,Yes,4,Basic,79295301.31160624
7313.0,3,3.0,Suburbs,1966.0,Yes,2,Basic,127626403.57257536
5887.0,4,5.0,Downtown,1993.0,No,2,Standard,134692534.95314357
2024.0,6,5.0,Suburbs,2006.0,Yes,4,Basic,76213563.51158613
3552.0,3,2.5,Downtown,2026.0,Yes,2,Standard,92839044.3062034
4488.0,2,3.0,Suburbs,2014.0,Yes,1,Standard,92094707.22534472
919.0,5,5.0,Suburbs,1992.0,No,2,Standard,55878458.14352271
5478.0,6,5.0,Suburbs,2023.0,Yes,4,Standard,126224120.73276591
